id,proc,Train,Rank,Encode,name
117,DBLPProcessor,0.20182778769069248,0.2220221658547719,0.0013133386770884197,Holistic
119,DBLPProcessor,0.1758633520868089,0.02142986986372211,0.0008105436960856116,Loss
120,DBLPProcessor,0.20707091689109827,0.2326300243536631,0.0013305511739518906,TwoStep
148,DBLPProcessor,0.23324675030178504,45.964332001076805,0.0014666616916656494,InfLoss
